string,log_prob,count
"fand(fand(fand(fnot(fand(fand(fand(fnot(fand(True,sameshape(d))),fand(fnot(sametexture(d)),istexture(obj_1(d),fdots()))),True),True)),fnot(fand(istexture(obj_2(d),fcheckered()),istexture(obj_1(d),fcheckered())))),True),isshape(obj_1(d),fcircle()))",-51.188659359157896,1
"fand(True,fand(sameshape(d),fand(fand(isshape(obj_2(d),fdiamond()),fand(fand(fnot(fand(fnot(fand(True,True)),istexture(obj_2(d),fcheckered()))),True),isshape(obj_1(d),fsquare()))),fnot(fand(True,fnot(isshape(obj_2(d),fsquare())))))))",-51.188659359157896,1
"fand(fnot(fand(fand(fnot(True),True),fand(isshape(obj_1(d),ftriangle()),fand(fnot(fnot(fand(fnot(fnot(fnot(fnot(sameshape(d))))),fand(fnot(sametexture(d)),sameshape(d))))),fand(isshape(obj_1(d),fcircle()),True))))),fnot(sametexture(d)))",-51.47634143160966,1
"fand(fand(sametexture(d),fnot(sameshape(d))),fand(True,fnot(fand(fnot(sametexture(d)),fand(True,fand(fnot(fnot(fnot(fand(True,fnot(True))))),fand(fnot(fnot(istexture(obj_1(d),fstripes()))),fnot(isshape(obj_2(d),fsquare())))))))))",-51.47634143160967,1
"fnot(fnot(fnot(fand(fand(fand(fnot(fand(istexture(obj_2(d),fdots()),istexture(obj_2(d),fstripes()))),fand(sametexture(d),fnot(sameshape(d)))),fand(istexture(obj_1(d),fcheckered()),fnot(fand(fnot(True),fand(sametexture(d),True))))),istexture(obj_2(d),fplain())))))",-51.47634143160967,1
"fnot(fnot(fand(fnot(fand(fand(True,fnot(True)),fnot(istexture(obj_2(d),fdots())))),fand(istexture(obj_1(d),fplain()),fand(fnot(fand(fand(True,sametexture(d)),isshape(obj_1(d),fcircle()))),fnot(fand(isshape(obj_2(d),fdiamond()),True)))))))",-51.47634143160967,1
"fand(fand(fand(fnot(fnot(fnot(fnot(fnot(True))))),fand(fand(fnot(True),fnot(isshape(obj_1(d),ftriangle()))),True)),fand(fnot(fand(True,sameshape(d))),fand(sameshape(d),fnot(isshape(obj_2(d),ftriangle()))))),fnot(sametexture(d)))",-51.47634143160967,1
"fand(True,fand(fnot(fand(istexture(obj_1(d),fcheckered()),fnot(fand(True,fnot(fand(istexture(obj_1(d),fstripes()),fand(fnot(True),fnot(fand(fand(sameshape(d),fnot(isshape(obj_2(d),fdiamond()))),fnot(True)))))))))),istexture(obj_1(d),fplain())))",-51.47634143160967,1
"fand(fand(fand(fand(fnot(sameshape(d)),fnot(fand(istexture(obj_2(d),fdots()),fand(fand(sametexture(d),fnot(fnot(istexture(obj_1(d),fcheckered())))),fnot(isshape(obj_1(d),fcircle())))))),fnot(True)),fand(fnot(True),isshape(obj_1(d),ftriangle()))),sameshape(d))",-51.47634143160967,1
"fand(fnot(fand(fand(fand(istexture(obj_1(d),fcheckered()),fand(fand(isshape(obj_2(d),fsquare()),True),fnot(fnot(True)))),fnot(True)),fnot(fand(fnot(fand(isshape(obj_2(d),ftriangle()),fnot(isshape(obj_2(d),fsquare())))),sametexture(d))))),True)",-51.47634143160967,1
"fand(fnot(fand(True,fand(fand(fnot(True),fand(fand(sametexture(d),isshape(obj_2(d),fcircle())),isshape(obj_2(d),fsquare()))),fand(fnot(fnot(istexture(obj_2(d),fstripes()))),fnot(fand(fnot(sameshape(d)),fnot(sameshape(d)))))))),istexture(obj_2(d),fcheckered()))",-51.47634143160967,1
"fand(fand(fnot(fnot(fand(istexture(obj_2(d),fdots()),fnot(fand(fnot(fnot(fand(fand(True,fnot(fand(fnot(True),sametexture(d)))),True))),fnot(fnot(sametexture(d)))))))),fnot(fand(sameshape(d),istexture(obj_1(d),fplain())))),sametexture(d))",-51.47634143160967,1
"fnot(fnot(fand(fnot(fnot(sametexture(d))),fnot(fand(True,fnot(fand(True,fand(fand(fand(fnot(sametexture(d)),fnot(fnot(fnot(isshape(obj_1(d),fdiamond()))))),fand(fand(True,sametexture(d)),True)),istexture(obj_2(d),fdots())))))))))",-51.47634143160967,1
"fand(fand(fand(fnot(fnot(fand(True,fnot(sametexture(d))))),fand(fnot(fnot(sametexture(d))),fand(fnot(fand(fand(True,fnot(fnot(isshape(obj_1(d),fcircle())))),fnot(fnot(isshape(obj_2(d),fdiamond()))))),True))),sametexture(d)),True)",-51.47634143160967,1
"fand(sameshape(d),fand(fnot(fnot(fnot(fnot(fand(fand(fand(fnot(fnot(sametexture(d))),fand(sameshape(d),istexture(obj_2(d),fdots()))),istexture(obj_1(d),fcheckered())),fnot(fand(fnot(fnot(sameshape(d))),True))))))),fnot(fand(sametexture(d),True))))",-51.47634143160967,1
"fand(fnot(fand(fnot(isshape(obj_1(d),fsquare())),sametexture(d))),fand(fand(fnot(fand(True,sameshape(d))),fand(fnot(fnot(isshape(obj_2(d),fdiamond()))),fnot(fnot(sametexture(d))))),fand(fand(istexture(obj_1(d),fdots()),True),istexture(obj_1(d),fcheckered()))))",-51.47634143160967,1
"fand(fand(fnot(istexture(obj_1(d),fcheckered())),fand(fnot(fnot(fand(istexture(obj_1(d),fstripes()),fand(fand(fand(True,fnot(True)),isshape(obj_1(d),ftriangle())),sameshape(d))))),fnot(fnot(fand(True,True))))),fnot(istexture(obj_1(d),fdots())))",-51.476341431609676,1
"fand(fand(fnot(isshape(obj_1(d),fsquare())),fand(fand(fnot(isshape(obj_1(d),ftriangle())),isshape(obj_1(d),ftriangle())),fand(fnot(isshape(obj_2(d),ftriangle())),fand(fand(isshape(obj_2(d),ftriangle()),fnot(fand(isshape(obj_2(d),fdiamond()),sametexture(d)))),True)))),True)",-51.476341431609676,1
"fand(fand(fand(fnot(fand(fnot(fnot(fand(sameshape(d),fand(True,fnot(fnot(sametexture(d))))))),istexture(obj_2(d),fstripes()))),isshape(obj_1(d),ftriangle())),fnot(fand(isshape(obj_1(d),ftriangle()),isshape(obj_1(d),fsquare())))),fnot(fand(sametexture(d),sameshape(d))))",-51.476341431609676,1
"fand(fand(sametexture(d),fnot(fand(istexture(obj_1(d),fcheckered()),fnot(fand(fand(fand(fnot(fnot(fand(sameshape(d),sameshape(d)))),fnot(fnot(isshape(obj_2(d),fsquare())))),istexture(obj_2(d),fcheckered())),sameshape(d)))))),fand(fnot(isshape(obj_2(d),fdiamond())),True))",-51.476341431609676,1
"fnot(fnot(fand(fand(fnot(fand(fand(fand(fand(istexture(obj_2(d),fstripes()),fnot(fand(fand(sametexture(d),fnot(fnot(isshape(obj_2(d),fsquare())))),True))),True),fnot(sameshape(d))),True)),istexture(obj_2(d),fcheckered())),isshape(obj_2(d),fcircle()))))",-51.476341431609676,1
"fnot(fand(fand(fnot(True),fand(fand(fnot(fnot(sametexture(d))),fnot(fnot(istexture(obj_1(d),fcheckered())))),fnot(True))),fand(fand(sameshape(d),istexture(obj_1(d),fcheckered())),fand(fand(True,isshape(obj_2(d),fdiamond())),isshape(obj_2(d),fcircle())))))",-51.476341431609676,1
"fand(True,fand(sameshape(d),fand(fnot(fand(sametexture(d),fand(fnot(fand(fnot(True),isshape(obj_1(d),fsquare()))),fand(True,sameshape(d))))),fnot(fnot(fand(fand(sameshape(d),fnot(True)),fand(sametexture(d),sametexture(d))))))))",-51.59412446726604,1
"fand(fnot(fand(sametexture(d),True)),fand(fnot(fand(True,fand(sameshape(d),fand(fnot(True),fnot(fand(fand(fand(fnot(sametexture(d)),sametexture(d)),sameshape(d)),fand(sametexture(d),fnot(True)))))))),isshape(obj_2(d),fcircle())))",-51.59412446726605,1
"fand(fand(fand(fand(fand(True,sameshape(d)),True),fnot(fnot(fand(sametexture(d),True)))),fand(True,fnot(sameshape(d)))),fnot(fnot(fand(fand(True,istexture(obj_2(d),fstripes())),fand(sametexture(d),fnot(sametexture(d)))))))",-51.59412446726605,1
"fand(fnot(fand(fand(fand(sametexture(d),istexture(obj_2(d),fcheckered())),True),fand(sameshape(d),True))),fand(fand(fnot(fnot(fnot(fand(True,fnot(True))))),fnot(sameshape(d))),fand(sameshape(d),fand(True,True))))",-51.59412446726605,1
"fand(fand(fand(fand(sametexture(d),fand(fnot(True),fand(fand(fand(sameshape(d),fnot(istexture(obj_1(d),fdots()))),sametexture(d)),fand(istexture(obj_1(d),fdots()),sametexture(d))))),fnot(True)),fand(isshape(obj_1(d),ftriangle()),sameshape(d))),True)",-51.59412446726605,1
"fand(fnot(True),fnot(fand(fand(sameshape(d),fand(fand(fnot(sameshape(d)),fand(fand(fand(True,istexture(obj_2(d),fcheckered())),fnot(True)),True)),fnot(sameshape(d)))),fand(fnot(fand(True,True)),True))))",-51.594124467266056,1
"fand(sametexture(d),fand(fand(fand(fand(sametexture(d),fand(fnot(fnot(fand(fnot(fnot(sametexture(d))),fand(True,fnot(sameshape(d)))))),True)),fnot(True)),isshape(obj_2(d),ftriangle())),fand(sametexture(d),fand(sameshape(d),True))))",-51.594124467266056,1
"fand(istexture(obj_1(d),fdots()),fand(fnot(fand(fnot(True),fand(istexture(obj_2(d),fstripes()),sameshape(d)))),fand(fnot(True),fnot(fnot(fnot(fnot(fand(fand(fnot(fnot(isshape(obj_1(d),fsquare()))),istexture(obj_2(d),fplain())),fnot(sameshape(d))))))))))",-51.76402350406145,1
"fand(fand(fand(isshape(obj_2(d),ftriangle()),fand(fand(fnot(fnot(istexture(obj_2(d),fdots()))),isshape(obj_2(d),fcircle())),fand(sameshape(d),istexture(obj_2(d),fplain())))),fnot(fnot(fnot(fand(fnot(isshape(obj_1(d),fsquare())),fnot(sametexture(d))))))),isshape(obj_2(d),ftriangle()))",-51.76402350406145,1
"fnot(fnot(fand(fand(sametexture(d),fnot(fnot(sametexture(d)))),fand(fnot(fand(fnot(fand(fnot(fnot(fand(istexture(obj_1(d),fcheckered()),istexture(obj_1(d),fstripes())))),fnot(fand(fnot(sameshape(d)),istexture(obj_1(d),fstripes()))))),isshape(obj_1(d),fdiamond()))),True))))",-51.76402350406145,1
"fand(fnot(isshape(obj_1(d),fdiamond())),fand(sameshape(d),fand(sameshape(d),fnot(fand(isshape(obj_2(d),fsquare()),fnot(fnot(fnot(fnot(fand(fand(fnot(fand(isshape(obj_2(d),fcircle()),isshape(obj_1(d),ftriangle()))),isshape(obj_1(d),fsquare())),isshape(obj_2(d),fsquare())))))))))))",-51.764023504061456,1
"fnot(fand(sameshape(d),fand(True,fand(fnot(fnot(isshape(obj_1(d),fcircle()))),fnot(fnot(fand(fand(fand(fand(fnot(istexture(obj_2(d),fdots())),sameshape(d)),isshape(obj_1(d),ftriangle())),fnot(istexture(obj_1(d),fplain()))),fnot(fnot(fnot(True))))))))))",-51.764023504061456,1
"fnot(fand(sameshape(d),fnot(fnot(fand(fand(fnot(fand(fnot(fnot(sametexture(d))),True)),sametexture(d)),fand(isshape(obj_2(d),fsquare()),fand(fand(fnot(fnot(True)),fand(fand(sameshape(d),sameshape(d)),True)),fnot(True))))))))",-51.88180653971783,1
"fand(fand(isshape(obj_2(d),fdiamond()),fand(fand(fand(sametexture(d),fand(isshape(obj_1(d),fsquare()),fand(istexture(obj_2(d),fstripes()),fnot(istexture(obj_2(d),fdots()))))),sametexture(d)),fand(True,isshape(obj_1(d),ftriangle())))),fand(fnot(True),fnot(sametexture(d))))",-51.88180653971783,1
"fand(fand(fand(fnot(isshape(obj_2(d),fcircle())),True),fand(fnot(fnot(sameshape(d))),fnot(fand(istexture(obj_2(d),fcheckered()),fand(sameshape(d),fand(fnot(isshape(obj_1(d),fdiamond())),True)))))),fand(fand(fnot(True),True),sametexture(d)))",-51.88180653971783,1
"fand(fand(fnot(fand(sametexture(d),True)),fnot(fand(sametexture(d),True))),fand(fand(fnot(istexture(obj_1(d),fplain())),sametexture(d)),fand(istexture(obj_2(d),fplain()),fnot(fand(fand(fnot(True),fnot(True)),istexture(obj_2(d),fplain()))))))",-51.88180653971783,1
"fand(fnot(fand(fnot(fand(sameshape(d),True)),istexture(obj_2(d),fdots()))),fand(istexture(obj_2(d),fdots()),fnot(fand(fand(fand(fnot(fand(fnot(True),True)),sametexture(d)),sameshape(d)),fand(fnot(istexture(obj_2(d),fdots())),True)))))",-51.88180653971783,1
"fand(fnot(fnot(fand(fand(sametexture(d),fand(fand(fnot(sameshape(d)),fand(istexture(obj_1(d),fstripes()),True)),fand(True,fnot(sametexture(d))))),fand(sameshape(d),fnot(fnot(fand(fnot(sametexture(d)),fnot(fnot(sametexture(d)))))))))),True)",-51.88180653971783,1
"fnot(fand(fand(fand(sameshape(d),fand(istexture(obj_2(d),fplain()),True)),fand(fnot(istexture(obj_1(d),fcheckered())),sameshape(d))),fand(istexture(obj_1(d),fplain()),fand(fand(True,fand(sametexture(d),fnot(fnot(fnot(fnot(True)))))),sametexture(d)))))",-51.88180653971783,1
"fnot(fnot(fand(fand(fnot(sameshape(d)),True),fand(True,fand(sametexture(d),fand(fand(sameshape(d),fnot(fnot(True))),fand(istexture(obj_2(d),fstripes()),fnot(fnot(fand(fnot(True),fnot(fand(sameshape(d),sameshape(d)))))))))))))",-51.88180653971783,1
"fand(fand(fnot(fnot(istexture(obj_2(d),fstripes()))),fand(fand(True,True),sameshape(d))),fand(fnot(fnot(True)),fand(fnot(fand(sametexture(d),sameshape(d))),fnot(fand(True,fand(sametexture(d),fnot(fnot(fnot(sametexture(d))))))))))",-51.88180653971783,1
"fand(fand(fnot(fand(fnot(fand(fand(fnot(sametexture(d)),sameshape(d)),fnot(fand(fnot(isshape(obj_2(d),fdiamond())),sameshape(d))))),sameshape(d))),fand(fand(fnot(fnot(True)),fnot(sameshape(d))),fand(sameshape(d),fnot(True)))),True)",-51.88180653971783,1
"fand(fand(fand(fnot(sametexture(d)),fnot(sameshape(d))),fnot(fnot(fand(fand(fnot(fand(fnot(isshape(obj_1(d),fcircle())),fnot(True))),fand(fnot(fnot(sametexture(d))),True)),fand(fand(sameshape(d),True),True))))),True)",-51.88180653971783,1
"fand(fand(fnot(True),isshape(obj_1(d),fcircle())),fand(fand(fand(isshape(obj_1(d),ftriangle()),fnot(sameshape(d))),fand(fnot(fnot(True)),sametexture(d))),fand(fnot(fnot(fand(True,True))),fand(istexture(obj_1(d),fplain()),sametexture(d)))))",-51.88180653971783,1
"fand(fand(fnot(fnot(sametexture(d))),fand(fand(sametexture(d),fand(istexture(obj_2(d),fcheckered()),sametexture(d))),fnot(fnot(isshape(obj_1(d),fcircle()))))),fand(fand(fand(sameshape(d),True),True),fand(True,fnot(fnot(istexture(obj_2(d),fstripes()))))))",-51.88180653971783,1
"fand(fand(fand(fand(True,fnot(istexture(obj_2(d),fplain()))),fand(sameshape(d),sameshape(d))),fand(True,fnot(fand(fand(fnot(fnot(sameshape(d))),fnot(fand(fnot(isshape(obj_2(d),ftriangle())),istexture(obj_1(d),fstripes())))),True)))),True)",-51.881806539717836,1
"fand(fand(fand(fand(fnot(fand(sametexture(d),True)),sametexture(d)),fand(fnot(fnot(fand(fnot(fnot(isshape(obj_2(d),ftriangle()))),fnot(sameshape(d))))),sameshape(d))),fand(istexture(obj_1(d),fplain()),fand(True,True))),istexture(obj_1(d),fdots()))",-51.881806539717836,1
"fnot(fnot(fand(istexture(obj_2(d),fdots()),fand(fnot(fand(True,sametexture(d))),fand(fnot(True),fnot(fand(fand(fand(True,fnot(fand(True,fand(isshape(obj_2(d),fcircle()),sametexture(d))))),True),isshape(obj_2(d),fdiamond()))))))))",-51.881806539717836,1
"fand(fnot(fand(fand(True,fnot(True)),fand(True,fand(isshape(obj_2(d),ftriangle()),fnot(fnot(fand(fand(istexture(obj_2(d),fdots()),fand(True,fnot(True))),True))))))),fand(fnot(istexture(obj_1(d),fdots())),sametexture(d)))",-51.881806539717836,1
"fnot(fand(fand(True,fand(fand(fnot(sameshape(d)),True),fnot(fand(fand(fand(fand(sameshape(d),sametexture(d)),fnot(isshape(obj_2(d),fdiamond()))),sametexture(d)),isshape(obj_1(d),ftriangle()))))),fnot(fand(fnot(istexture(obj_1(d),fdots())),sameshape(d)))))",-51.881806539717836,1
"fnot(fand(sameshape(d),fnot(fnot(fand(fnot(fand(fnot(fand(True,fand(sametexture(d),sameshape(d)))),fand(fand(fand(fnot(fand(True,True)),isshape(obj_1(d),fsquare())),isshape(obj_2(d),fsquare())),True))),isshape(obj_1(d),fsquare()))))))",-51.881806539717836,1
"fand(fand(fand(True,fand(fnot(fand(fnot(fnot(fand(fnot(True),fand(sameshape(d),True)))),True)),True)),isshape(obj_1(d),fdiamond())),fand(isshape(obj_2(d),fdiamond()),fand(fnot(fnot(istexture(obj_2(d),fstripes()))),True)))",-51.881806539717836,1
"fnot(fand(isshape(obj_1(d),fsquare()),fand(fnot(fnot(fand(fand(fand(sametexture(d),sameshape(d)),fand(sametexture(d),isshape(obj_2(d),fsquare()))),fnot(fand(True,istexture(obj_1(d),fplain())))))),fand(sametexture(d),fand(sametexture(d),fnot(fnot(sameshape(d))))))))",-51.881806539717836,1
"fnot(fand(fand(fand(fnot(fand(fand(istexture(obj_2(d),fstripes()),True),sametexture(d))),fand(istexture(obj_1(d),fstripes()),fnot(fand(sameshape(d),sameshape(d))))),isshape(obj_2(d),fdiamond())),fand(fand(isshape(obj_2(d),fcircle()),istexture(obj_1(d),fstripes())),sameshape(d))))",-51.881806539717836,1
"fand(istexture(obj_2(d),fcheckered()),fand(fnot(fand(fand(fand(fnot(isshape(obj_1(d),ftriangle())),sameshape(d)),sameshape(d)),istexture(obj_1(d),fdots()))),fand(fand(fand(isshape(obj_1(d),ftriangle()),True),istexture(obj_1(d),fstripes())),fand(True,fnot(sameshape(d))))))",-51.881806539717836,1
"fand(fand(fand(fand(fand(fand(True,fnot(fnot(True))),fand(True,istexture(obj_2(d),fplain()))),istexture(obj_2(d),fplain())),fnot(sametexture(d))),fnot(fand(sameshape(d),fand(sametexture(d),fnot(fnot(True)))))),istexture(obj_1(d),fdots()))",-51.881806539717836,1
"fand(fand(fnot(fand(fand(fand(True,fand(fand(fnot(istexture(obj_1(d),fcheckered())),sameshape(d)),isshape(obj_1(d),fdiamond()))),fnot(fand(sametexture(d),sametexture(d)))),fand(fnot(fnot(fnot(True))),sametexture(d)))),isshape(obj_1(d),ftriangle())),True)",-51.881806539717836,1
"fand(fand(isshape(obj_2(d),ftriangle()),True),fand(sametexture(d),fand(fand(sameshape(d),fand(fnot(fand(fand(fand(fnot(sametexture(d)),fnot(fnot(isshape(obj_2(d),fcircle())))),fnot(fnot(True))),isshape(obj_1(d),ftriangle()))),sameshape(d))),True)))",-51.881806539717836,1
"fand(fnot(fand(sameshape(d),fand(sameshape(d),fnot(fnot(fand(True,fand(fnot(True),fnot(fand(fand(fand(sametexture(d),fand(isshape(obj_2(d),ftriangle()),sametexture(d))),fnot(True)),fnot(True)))))))))),fnot(fnot(True)))",-51.881806539717836,1
"fand(fand(fnot(fnot(fand(istexture(obj_2(d),fdots()),fand(fand(fnot(fnot(sametexture(d))),fand(True,True)),True)))),fand(fand(fand(sametexture(d),True),fnot(sameshape(d))),istexture(obj_1(d),fdots()))),fnot(isshape(obj_1(d),fdiamond())))",-51.881806539717836,1
"fand(fand(fand(fnot(fnot(istexture(obj_2(d),fcheckered()))),fand(fand(fand(sametexture(d),fand(fand(True,fnot(fnot(sametexture(d)))),True)),istexture(obj_1(d),fstripes())),fnot(fnot(True)))),True),fand(isshape(obj_2(d),ftriangle()),sameshape(d)))",-51.881806539717836,1
"fnot(fand(fand(fand(fnot(fnot(fand(fand(fand(fand(fand(fnot(fand(sameshape(d),isshape(obj_2(d),fdiamond()))),fnot(True)),sameshape(d)),sametexture(d)),sameshape(d)),isshape(obj_2(d),fcircle())))),istexture(obj_2(d),fcheckered())),fnot(True)),True))",-51.881806539717836,1
"fand(fand(fnot(fand(istexture(obj_1(d),fplain()),fand(fnot(fnot(fand(fand(fnot(True),fand(fand(True,fand(True,fnot(fnot(sametexture(d))))),sametexture(d))),istexture(obj_1(d),fplain())))),sametexture(d)))),True),isshape(obj_1(d),ftriangle()))",-51.881806539717836,1
"fand(fand(sameshape(d),fnot(fand(fand(fand(fnot(fnot(fnot(fand(True,True)))),fnot(fand(True,sameshape(d)))),sametexture(d)),fand(fnot(fnot(fnot(sameshape(d)))),True)))),fand(True,fnot(isshape(obj_1(d),fsquare()))))",-51.881806539717836,1
"fand(fand(fand(fand(fand(fand(sametexture(d),True),True),sameshape(d)),True),fand(sameshape(d),fnot(True))),fand(fand(True,isshape(obj_2(d),fcircle())),fnot(fand(fand(istexture(obj_1(d),fdots()),True),sametexture(d)))))",-51.999589575374216,1
"fnot(fnot(fand(fnot(fand(fand(fnot(fand(fnot(sametexture(d)),fand(fnot(istexture(obj_2(d),fstripes())),fnot(fnot(True))))),fand(fnot(isshape(obj_1(d),fcircle())),sameshape(d))),istexture(obj_1(d),fplain()))),fnot(fnot(fnot(fnot(istexture(obj_1(d),fstripes()))))))))",-52.051705576513235,1
"fnot(fand(fnot(fand(fnot(fand(isshape(obj_2(d),fcircle()),istexture(obj_1(d),fdots()))),True)),fand(fnot(fand(fand(fand(True,sametexture(d)),fnot(fand(fnot(isshape(obj_1(d),ftriangle())),fnot(True)))),fnot(fnot(True)))),True)))",-52.1694886121696,1
"fand(fand(istexture(obj_2(d),fstripes()),istexture(obj_2(d),fplain())),fand(istexture(obj_2(d),fstripes()),fand(isshape(obj_2(d),fdiamond()),fnot(fand(fnot(fand(fand(fand(fnot(istexture(obj_2(d),fcheckered())),isshape(obj_2(d),fsquare())),True),isshape(obj_2(d),ftriangle()))),sameshape(d))))))",-52.16948861216961,1
"fand(isshape(obj_2(d),fsquare()),fnot(fand(fnot(True),fnot(fand(True,fand(True,fand(fnot(istexture(obj_1(d),fcheckered())),fand(fnot(fnot(sametexture(d))),fand(fand(fnot(istexture(obj_2(d),fcheckered())),fnot(True)),fnot(sametexture(d)))))))))))",-52.16948861216961,1
"fand(istexture(obj_1(d),fstripes()),fand(fnot(istexture(obj_1(d),fcheckered())),fand(fnot(fnot(fnot(fand(fnot(fand(True,True)),fand(fnot(sameshape(d)),sametexture(d)))))),fnot(fand(fnot(fand(istexture(obj_2(d),fplain()),sameshape(d))),fnot(True))))))",-52.16948861216961,1
"fand(isshape(obj_2(d),fcircle()),fand(isshape(obj_1(d),fdiamond()),fand(istexture(obj_2(d),fdots()),fnot(fand(fand(fand(fnot(fnot(fnot(fand(fnot(istexture(obj_1(d),fstripes())),fand(sametexture(d),fnot(True)))))),True),isshape(obj_2(d),fdiamond())),sameshape(d))))))",-52.16948861216961,1
"fand(fand(fnot(sameshape(d)),istexture(obj_2(d),fdots())),fand(fand(fnot(True),fand(fnot(istexture(obj_1(d),fcheckered())),fand(istexture(obj_2(d),fplain()),istexture(obj_2(d),fcheckered())))),fnot(fand(sameshape(d),fnot(fand(True,fnot(isshape(obj_2(d),fdiamond()))))))))",-52.16948861216961,1
"fand(fand(sametexture(d),fand(fnot(fand(fand(True,fand(sameshape(d),fand(isshape(obj_1(d),fdiamond()),fnot(fnot(isshape(obj_2(d),ftriangle())))))),fnot(fnot(True)))),isshape(obj_2(d),fdiamond()))),fand(fnot(istexture(obj_1(d),fdots())),istexture(obj_2(d),fstripes())))",-52.169488612169616,1
"fnot(fand(fand(fnot(istexture(obj_1(d),fdots())),fand(fand(True,fand(fand(sameshape(d),fand(fnot(sametexture(d)),fnot(fnot(istexture(obj_2(d),fplain()))))),fnot(fnot(fnot(sameshape(d)))))),fand(sametexture(d),fnot(istexture(obj_1(d),fstripes()))))),True))",-52.169488612169616,1
"fand(fand(fand(isshape(obj_2(d),fdiamond()),fand(fnot(isshape(obj_1(d),fcircle())),fand(fnot(fnot(fand(True,fnot(fand(fand(True,sameshape(d)),isshape(obj_2(d),fcircle())))))),istexture(obj_1(d),fdots())))),fnot(fnot(istexture(obj_2(d),fcheckered())))),True)",-52.169488612169616,1
"fand(fand(fnot(fand(sameshape(d),istexture(obj_2(d),fstripes()))),fand(fnot(fnot(istexture(obj_1(d),fstripes()))),fand(True,fand(fand(isshape(obj_1(d),fsquare()),fnot(fnot(True))),isshape(obj_1(d),ftriangle()))))),fand(istexture(obj_2(d),fdots()),fnot(sametexture(d))))",-52.169488612169616,1
"fand(fnot(fand(istexture(obj_2(d),fplain()),fand(fnot(isshape(obj_1(d),fcircle())),True))),fnot(fand(fnot(sametexture(d)),fand(fnot(istexture(obj_2(d),fdots())),fnot(fand(isshape(obj_2(d),ftriangle()),fand(True,fand(istexture(obj_1(d),fplain()),True))))))))",-52.169488612169616,1
"fand(fnot(sameshape(d)),fand(fand(fand(fand(fnot(fnot(istexture(obj_2(d),fdots()))),fand(fnot(fnot(True)),fnot(True))),fand(sametexture(d),fnot(fnot(True)))),True),fand(fnot(istexture(obj_2(d),fplain())),isshape(obj_1(d),ftriangle()))))",-52.169488612169616,1
"fnot(fnot(fnot(fand(fand(fnot(fand(isshape(obj_2(d),fcircle()),fand(fnot(fand(True,fand(fand(istexture(obj_2(d),fcheckered()),True),fnot(sameshape(d))))),fand(istexture(obj_1(d),fplain()),sameshape(d))))),istexture(obj_2(d),fcheckered())),istexture(obj_1(d),fcheckered())))))",-52.169488612169616,1
"fand(fnot(fand(True,fnot(fand(fand(fnot(fand(istexture(obj_2(d),fstripes()),True)),fand(fnot(isshape(obj_2(d),fcircle())),fand(fnot(fnot(True)),fnot(isshape(obj_2(d),fcircle()))))),fand(True,fnot(fnot(True))))))),True)",-52.169488612169616,1
"fnot(fand(fand(isshape(obj_2(d),fdiamond()),fand(fand(fnot(isshape(obj_1(d),ftriangle())),fand(True,fand(fnot(True),isshape(obj_1(d),fsquare())))),fnot(sametexture(d)))),fnot(fnot(fand(True,fand(isshape(obj_2(d),fsquare()),isshape(obj_1(d),ftriangle())))))))",-52.169488612169616,1
"fand(sameshape(d),fand(isshape(obj_1(d),ftriangle()),fand(fand(fnot(fnot(fand(fand(fand(sameshape(d),fnot(istexture(obj_1(d),fstripes()))),isshape(obj_1(d),fsquare())),isshape(obj_1(d),fcircle())))),fnot(istexture(obj_1(d),fplain()))),fnot(fnot(fand(True,sameshape(d)))))))",-52.169488612169616,1
"fnot(fand(fand(fand(istexture(obj_2(d),fcheckered()),fand(sameshape(d),sameshape(d))),fnot(fand(fand(isshape(obj_1(d),fsquare()),istexture(obj_2(d),fplain())),fand(istexture(obj_2(d),fcheckered()),fnot(sameshape(d)))))),fnot(fnot(fand(fnot(True),istexture(obj_2(d),fplain()))))))",-52.169488612169616,1
"fnot(fand(fand(fand(fnot(fand(sameshape(d),fnot(sametexture(d)))),fnot(fand(sametexture(d),fnot(isshape(obj_1(d),fcircle()))))),fnot(fand(sameshape(d),fand(fnot(sametexture(d)),fand(sametexture(d),fnot(fnot(isshape(obj_2(d),ftriangle())))))))),istexture(obj_1(d),fcheckered())))",-52.169488612169616,1
"fand(fand(fnot(fand(sametexture(d),isshape(obj_2(d),fdiamond()))),fand(fnot(fnot(fand(fand(True,fnot(fnot(fnot(fnot(sametexture(d)))))),fand(isshape(obj_1(d),fsquare()),True)))),fnot(fand(istexture(obj_2(d),fcheckered()),sameshape(d))))),fnot(True))",-52.169488612169616,1
"fnot(fand(fnot(fand(fand(fnot(fnot(sameshape(d))),fand(True,fnot(fnot(True)))),fand(fnot(fand(fnot(fand(istexture(obj_2(d),fcheckered()),sameshape(d))),fand(fnot(istexture(obj_1(d),fcheckered())),sameshape(d)))),istexture(obj_2(d),fcheckered())))),sametexture(d)))",-52.169488612169616,1
"fnot(fand(fand(fand(isshape(obj_2(d),fdiamond()),fand(fnot(fnot(fand(isshape(obj_2(d),ftriangle()),fand(True,fand(fnot(fnot(isshape(obj_1(d),fsquare()))),fand(True,True)))))),isshape(obj_1(d),fdiamond()))),fnot(isshape(obj_2(d),fcircle()))),sameshape(d)))",-52.169488612169616,1
