condition,seed,action,log_cum_rewards,highest_levels,epi_probs,recover_rate
hard,14,39,7.662467815204939,3.0,0.06666666666666667,0.8333333333333334
hard,15,0,-18.420680743952367,0.0,0.3,0.6
hard,15,1,-18.420680743952367,0.0,0.6,0.5333333333333333
hard,15,2,-18.420680743952367,0.0,0.05,0.75
hard,15,3,9.999999889225291e-09,0.0,0.0,0.8
hard,15,4,9.999999889225291e-09,0.0,0.26666666666666666,0.6
hard,15,5,9.999999889225291e-09,1.0,0.2,0.6666666666666666
hard,15,6,9.999999889225291e-09,1.0,0.03333333333333333,0.7666666666666667
hard,15,7,2.3978952737074617,1.0,0.03333333333333333,0.7666666666666667
hard,15,8,2.3978952737074617,1.0,0.05,0.7833333333333333
hard,15,9,2.3978952737074617,1.0,0.0125,0.7875
hard,15,10,2.3978952737074617,1.0,0.016666666666666666,0.7833333333333333
hard,15,11,2.4849066506213338,1.0,0.0,0.8
hard,15,12,2.4849066506213338,1.0,0.05,0.75
hard,15,13,2.4849066506213338,1.0,0.0125,0.7875
hard,15,14,2.4849066506213338,1.0,0.041666666666666664,0.7833333333333333
hard,15,15,2.4849066506213338,1.0,0.1,0.7
hard,15,16,2.4849066506213338,1.0,0.016666666666666666,0.8
hard,15,17,2.4849066506213338,2.0,0.13333333333333333,0.8666666666666667
hard,15,18,2.4849066506213338,3.0,0.05,0.7833333333333333
hard,15,19,6.919683849857292,3.0,0.12083333333333333,0.8041666666666667
hard,15,20,6.919683849857292,3.0,0.13333333333333333,0.8666666666666667
hard,15,21,6.919683849857292,3.0,0.13333333333333333,0.8666666666666667
hard,15,22,6.919683849857292,3.0,0.26666666666666666,0.7333333333333333
hard,15,23,6.919683849857292,3.0,0.03333333333333333,0.8
hard,15,24,7.6068845312246,3.0,0.11666666666666667,0.8083333333333333
hard,15,25,7.607381425644759,3.0,0.058333333333333334,0.8583333333333333
hard,15,26,7.607878073283473,3.0,0.058333333333333334,0.8583333333333333
hard,15,27,7.607878073283473,3.0,0.11666666666666667,0.8083333333333333
hard,15,28,7.608374474385746,3.0,0.058333333333333334,0.8583333333333333
hard,15,29,7.608870629196219,3.0,0.0625,0.8208333333333333
hard,15,30,7.609366537959169,3.0,0.016666666666666666,0.8166666666666667
hard,15,31,7.60986220091851,3.0,0.06666666666666667,0.8666666666666667
hard,15,32,7.61035761831779,3.0,0.041666666666666664,0.8416666666666667
hard,15,33,7.610852790400201,3.0,0.058333333333333334,0.8583333333333333
hard,15,34,7.611347717408569,3.0,0.016666666666666666,0.8166666666666667
hard,15,35,7.611842399585362,3.0,0.06666666666666667,0.8666666666666667
hard,15,36,7.6123368371726885,3.0,0.041666666666666664,0.8416666666666667
hard,15,37,7.612831030412297,3.0,0.041666666666666664,0.8416666666666667
hard,15,38,7.6133249795455775,3.0,0.0625,0.8208333333333333
hard,15,39,7.613818684813564,3.0,0.058333333333333334,0.8583333333333333
hard,16,0,-18.420680743952367,0.0,0.2,0.6
hard,16,1,-18.420680743952367,0.0,0.38333333333333336,0.5166666666666667
hard,16,2,-18.420680743952367,0.0,0.2,0.6666666666666666
hard,16,3,-18.420680743952367,0.0,0.05,0.7666666666666667
hard,16,4,-18.420680743952367,0.0,0.2,0.7
hard,16,5,-18.420680743952367,0.0,0.13333333333333333,0.6666666666666666
hard,16,6,-18.420680743952367,0.0,0.25,0.6166666666666667
hard,16,7,-18.420680743952367,0.0,0.2,0.6833333333333333
hard,16,8,-18.420680743952367,0.0,0.020833333333333332,0.7791666666666667
hard,16,9,-18.420680743952367,0.0,0.06666666666666667,0.75
hard,16,10,-18.420680743952367,0.0,0.06666666666666667,0.7666666666666667
hard,16,11,-18.420680743952367,0.0,0.008333333333333333,0.7916666666666666
hard,16,12,-18.420680743952367,1.0,0.016666666666666666,0.8
hard,16,13,2.302585093994046,1.0,0.06666666666666667,0.8333333333333334
hard,16,14,2.302585093994046,1.0,0.03333333333333333,0.7666666666666667
hard,16,15,2.302585093994046,1.0,0.05,0.75
hard,16,16,2.3978952737074617,1.0,0.0,0.8
hard,16,17,2.3978952737074617,1.0,0.016666666666666666,0.7833333333333333
hard,16,18,2.3978952737074617,1.0,0.016666666666666666,0.8166666666666667
hard,16,19,2.3978952737074617,1.0,0.05,0.7833333333333333
hard,16,20,2.3978952737074617,2.0,0.0125,0.7958333333333333
hard,16,21,2.3978952737074617,3.0,0.2,0.8
hard,16,22,2.3978952737074617,3.0,0.2,0.9
hard,16,23,6.918695219030362,3.0,0.14583333333333334,0.8041666666666667
hard,16,24,6.918695219030362,3.0,0.041666666666666664,0.8
hard,16,25,6.919683849857292,3.0,0.04583333333333333,0.8208333333333333
hard,16,26,6.919683849857292,3.0,0.06666666666666667,0.8666666666666667
hard,16,27,6.929516770773435,3.0,0.03333333333333333,0.8333333333333334
hard,16,28,6.930494765961401,3.0,0.03333333333333333,0.8333333333333334
hard,16,29,6.931471805609219,3.0,0.041666666666666664,0.8416666666666667
hard,16,30,6.931471805609219,3.0,0.07916666666666666,0.7875
hard,16,31,6.931471805609219,3.0,0.09583333333333334,0.8041666666666667
hard,16,32,6.931471805609219,3.0,0.09583333333333334,0.7708333333333334
hard,16,33,7.612831030412297,3.0,0.07916666666666666,0.7875
hard,16,34,7.612831030412297,3.0,0.09583333333333334,0.8041666666666667
hard,16,35,7.617759576613421,3.0,0.09583333333333334,0.8041666666666667
hard,16,36,7.617759576613421,3.0,0.09583333333333334,0.7708333333333334
hard,16,37,7.618251097881609,3.0,0.09583333333333334,0.8041666666666667
hard,16,38,7.618742377675325,3.0,0.07916666666666666,0.7875
hard,16,39,7.619233416231715,3.0,0.07916666666666666,0.7875
hard,17,0,-18.420680743952367,0.0,0.2,0.6666666666666666
hard,17,1,-18.420680743952367,0.0,0.1,0.7
hard,17,2,-18.420680743952367,1.0,0.6,0.5333333333333333
hard,17,3,-18.420680743952367,2.0,0.5,0.5666666666666667
hard,17,4,-18.420680743952367,3.0,0.31666666666666665,0.5833333333333334
hard,17,5,-18.420680743952367,3.0,0.6,0.5333333333333333
hard,17,6,-18.420680743952367,3.0,0.31666666666666665,0.65
hard,17,7,6.907755278992137,3.0,0.13333333333333333,0.7333333333333333
hard,17,8,6.907755278992137,3.0,0.5,0.5
hard,17,9,6.907755278992137,3.0,0.25,0.7166666666666667
hard,17,10,6.917705609845206,3.0,0.0625,0.8208333333333333
hard,17,11,6.917705609845206,3.0,0.25,0.7166666666666667
hard,17,12,6.917705609845206,3.0,0.029166666666666667,0.8291666666666667
hard,17,13,6.92755790628812,3.0,0.14166666666666666,0.7166666666666667
hard,17,14,6.92755790628812,3.0,0.0625,0.8208333333333333
hard,17,15,6.92755790628812,3.0,0.14166666666666666,0.775
hard,17,16,6.92755790628812,3.0,0.03333333333333333,0.8
hard,17,17,6.92755790628812,3.0,0.029166666666666667,0.8291666666666667
hard,17,18,6.93731408123339,3.0,0.03333333333333333,0.8
hard,17,19,6.938284484026659,3.0,0.029166666666666667,0.8291666666666667
hard,17,20,6.938284484026659,3.0,0.03333333333333333,0.8
hard,17,21,6.939253946051198,3.0,0.029166666666666667,0.8291666666666667
hard,17,22,6.940222469129319,3.0,0.029166666666666667,0.8291666666666667
hard,17,23,6.941190055078046,3.0,0.029166666666666667,0.8291666666666667
hard,17,24,6.942156705709131,3.0,0.029166666666666667,0.8291666666666667
hard,17,25,6.943122422829081,3.0,0.029166666666666667,0.8291666666666667
hard,17,26,6.9440872082391705,3.0,0.029166666666666667,0.8291666666666667
hard,17,27,6.945051063735468,3.0,0.029166666666666667,0.8291666666666667
hard,17,28,6.946013991108852,3.0,0.029166666666666667,0.8291666666666667
hard,17,29,6.946975992145034,3.0,0.029166666666666667,0.8291666666666667
hard,17,30,6.947937068624575,3.0,0.029166666666666667,0.8291666666666667
hard,17,31,6.948897222322909,3.0,0.029166666666666667,0.8291666666666667
hard,17,32,6.94985645501036,3.0,0.029166666666666667,0.8291666666666667
hard,17,33,6.950814768452163,3.0,0.029166666666666667,0.8291666666666667
hard,17,34,6.951772164408481,3.0,0.029166666666666667,0.8291666666666667
hard,17,35,6.952728644634428,3.0,0.029166666666666667,0.8291666666666667
hard,17,36,6.953684210880088,3.0,0.029166666666666667,0.8291666666666667
hard,17,37,6.954638864890529,3.0,0.029166666666666667,0.8291666666666667
hard,17,38,6.95559260840583,3.0,0.029166666666666667,0.8291666666666667
hard,17,39,6.956545443161093,3.0,0.029166666666666667,0.8291666666666667
hard,18,0,-18.420680743952367,0.0,0.03333333333333333,0.7666666666666667
hard,18,1,-18.420680743952367,0.0,0.25,0.6166666666666667
hard,18,2,-18.420680743952367,0.0,0.3,0.6
hard,18,3,-18.420680743952367,0.0,0.03333333333333333,0.7666666666666667
hard,18,4,9.999999889225291e-09,0.0,0.0,0.8
hard,18,5,9.999999889225291e-09,1.0,0.2,0.7
hard,18,6,2.3978952737074617,1.0,0.1,0.7833333333333333
hard,18,7,2.4849066506213338,1.0,0.0,0.8
hard,18,8,2.4849066506213338,1.0,0.11666666666666667,0.7833333333333333
hard,18,9,2.4849066506213338,1.0,0.05,0.75
hard,18,10,2.4849066506213338,1.0,0.05,0.75
hard,18,11,2.4849066506213338,1.0,0.1,0.7
hard,18,12,2.5649493582307676,1.0,0.0,0.8
hard,18,13,2.5649493582307676,1.0,0.041666666666666664,0.7583333333333333
hard,18,14,2.6390573303295444,1.0,0.0,0.8
hard,18,15,2.6390573303295444,1.0,0.05,0.7833333333333333
hard,18,16,2.6390573303295444,1.0,0.25,0.6166666666666667
hard,18,17,2.6390573303295444,2.0,0.13333333333333333,0.8666666666666667
hard,18,18,2.6390573303295444,3.0,0.1,0.8666666666666667
hard,18,19,2.6390573303295444,4.0,0.13333333333333333,0.8666666666666667
hard,18,20,2.6390573303295444,5.0,0.15,0.8166666666666667
hard,18,21,11.513065455171242,5.0,0.1,0.7833333333333333
hard,18,22,11.513065455171242,5.0,0.07916666666666666,0.7875
hard,18,23,11.513065455171242,5.0,0.13333333333333333,0.8666666666666667
hard,18,24,11.513165436174935,5.0,0.13333333333333333,0.8666666666666667
hard,18,25,11.513165436174935,5.0,0.2,0.9
hard,18,26,11.513165436174935,5.0,0.2,0.9
hard,18,27,11.513165436174935,5.0,0.13333333333333333,0.8666666666666667
hard,18,28,11.513165436174935,5.0,0.15,0.9
hard,18,29,11.513165436174935,5.0,0.15,0.9
hard,18,30,11.513165436174935,5.0,0.2,0.9333333333333333
hard,18,31,12.2061926383308,5.0,0.15,0.9
hard,18,32,12.2061926383308,5.0,0.15,0.9
hard,18,33,12.206242631081862,5.0,0.15,0.9
hard,18,34,12.206242631081862,5.0,0.15,0.9
hard,18,35,12.206242631081862,5.0,0.15,0.9
hard,18,36,12.206242631081862,5.0,0.0,0.0
hard,18,37,-18.420680743952367,0.0,0.0,0.0
hard,18,38,-18.420680743952367,0.0,0.0,0.0
hard,18,39,-18.420680743952367,0.0,0.0,0.0
hard,19,0,-18.420680743952367,0.0,0.8,0.3333333333333333
hard,19,1,-18.420680743952367,0.0,0.016666666666666666,0.7833333333333333
hard,19,2,-18.420680743952367,0.0,0.2,0.6666666666666666
hard,19,3,-18.420680743952367,1.0,0.03333333333333333,0.7833333333333333
hard,19,4,-18.420680743952367,1.0,0.25,0.65
hard,19,5,2.302585093994046,1.0,0.0,0.8
hard,19,6,2.302585093994046,1.0,0.25,0.6166666666666667
hard,19,7,2.3978952737074617,1.0,0.0,0.8
hard,19,8,2.4849066506213338,1.0,0.0,0.8
hard,19,9,2.4849066506213338,1.0,0.1,0.7
hard,19,10,2.4849066506213338,1.0,0.03333333333333333,0.7833333333333333
hard,19,11,2.4849066506213338,1.0,0.05,0.7833333333333333
hard,19,12,2.4849066506213338,1.0,0.10833333333333334,0.725
hard,19,13,2.4849066506213338,1.0,0.05,0.75
hard,19,14,2.4849066506213338,1.0,0.03333333333333333,0.7833333333333333
hard,19,15,2.4849066506213338,1.0,0.06666666666666667,0.7333333333333333
hard,19,16,2.4849066506213338,1.0,0.016666666666666666,0.7833333333333333
hard,19,17,2.4849066506213338,1.0,0.06666666666666667,0.75
hard,19,18,2.4849066506213338,1.0,0.1,0.7333333333333333
hard,19,19,2.4849066506213338,1.0,0.041666666666666664,0.8416666666666667
hard,19,20,3.0910424538128614,1.0,0.025,0.7916666666666666
hard,19,21,3.0910424538128614,1.0,0.05,0.75
hard,19,22,3.0910424538128614,1.0,0.05,0.7666666666666667
hard,19,23,3.1354942163639326,1.0,0.0,0.8
hard,19,24,3.1354942163639326,1.0,0.016666666666666666,0.7833333333333333
hard,19,25,3.1354942163639326,1.0,0.05,0.75
hard,19,26,3.1780538307646125,1.0,0.0,0.8
hard,19,27,3.2188758252682006,1.0,0.0,0.8
hard,19,28,3.2188758252682006,1.0,0.06666666666666667,0.7666666666666667
hard,19,29,3.2188758252682006,1.0,0.11666666666666667,0.6833333333333333
hard,19,30,3.2188758252682006,1.0,0.03333333333333333,0.7833333333333333
hard,19,31,3.2188758252682006,1.0,0.020833333333333332,0.7791666666666667
hard,19,32,3.2580965384060976,1.0,0.0,0.8
hard,19,33,3.2580965384060976,1.0,0.06666666666666667,0.8333333333333334
hard,19,34,3.5835189387338877,1.0,0.0,0.8
hard,19,35,3.5835189387338877,1.0,0.05,0.7666666666666667
hard,19,36,3.610917912914495,1.0,0.0,0.8
hard,19,37,3.610917912914495,1.0,0.05,0.75
hard,19,38,3.610917912914495,1.0,0.1,0.7666666666666667
hard,19,39,3.6375861599895436,1.0,0.0375,0.7958333333333333
hard,20,0,-18.420680743952367,0.0,0.13333333333333333,0.7333333333333333
hard,20,1,-18.420680743952367,0.0,0.31666666666666665,0.5833333333333334
hard,20,2,-18.420680743952367,1.0,0.2,0.6666666666666666
hard,20,3,2.302585093994046,1.0,0.0125,0.7875
hard,20,4,2.302585093994046,1.0,0.2,0.6666666666666666
hard,20,5,2.302585093994046,1.0,0.0625,0.7708333333333334
hard,20,6,2.302585093994046,1.0,0.03333333333333333,0.7666666666666667
hard,20,7,2.995732274053991,1.0,0.11666666666666667,0.7166666666666667
hard,20,8,2.995732274053991,1.0,0.06666666666666667,0.7333333333333333
hard,20,9,2.995732274053991,1.0,0.075,0.7416666666666667
hard,20,10,2.995732274053991,1.0,0.06666666666666667,0.7333333333333333
hard,20,11,2.995732274053991,1.0,0.05,0.7833333333333333
hard,20,12,2.995732274053991,1.0,0.06666666666666667,0.7333333333333333
hard,20,13,2.995732274053991,1.0,0.016666666666666666,0.7833333333333333
hard,20,14,2.995732274053991,1.0,0.016666666666666666,0.7833333333333333
hard,20,15,2.995732274053991,1.0,0.1,0.7666666666666667
hard,20,16,2.995732274053991,2.0,0.2,0.9
hard,20,17,2.995732274053991,3.0,0.13333333333333333,0.7333333333333333
hard,20,18,2.995732274053991,3.0,0.18333333333333332,0.6833333333333333
hard,20,19,2.995732274053991,4.0,0.1,0.8666666666666667
hard,20,20,2.995732274053991,5.0,0.06666666666666667,0.8333333333333334
hard,20,21,11.513125444972994,5.0,0.13333333333333333,0.8666666666666667
hard,20,22,11.513125444972994,5.0,0.06666666666666667,0.8333333333333334
hard,20,23,11.513125444972994,5.0,0.0,0.0
hard,20,24,-18.420680743952367,0.0,0.0,0.0
hard,20,25,-18.420680743952367,0.0,0.0,0.0
hard,20,26,-18.420680743952367,0.0,0.0,0.0
hard,20,27,-18.420680743952367,0.0,0.0,0.0
hard,20,28,-18.420680743952367,0.0,0.0,0.0
hard,20,29,-18.420680743952367,0.0,0.0,0.0
hard,20,30,-18.420680743952367,0.0,0.0,0.0
hard,20,31,-18.420680743952367,0.0,0.0,0.0
hard,20,32,-18.420680743952367,0.0,0.0,0.0
hard,20,33,-18.420680743952367,0.0,0.0,0.0
hard,20,34,-18.420680743952367,0.0,0.0,0.0
hard,20,35,-18.420680743952367,0.0,0.0,0.0
hard,20,36,-18.420680743952367,0.0,0.0,0.0
hard,20,37,-18.420680743952367,0.0,0.0,0.0
hard,20,38,-18.420680743952367,0.0,0.0,0.0
hard,20,39,-18.420680743952367,0.0,0.0,0.0
hard,21,0,-18.420680743952367,0.0,0.8,0.4
hard,21,1,-18.420680743952367,0.0,0.2,0.6
hard,21,2,-18.420680743952367,0.0,0.03333333333333333,0.7833333333333333
hard,21,3,-18.420680743952367,0.0,0.2,0.6666666666666666
hard,21,4,-18.420680743952367,0.0,0.13333333333333333,0.7333333333333333
hard,21,5,-18.420680743952367,0.0,0.05,0.7833333333333333
hard,21,6,-18.420680743952367,0.0,0.06666666666666667,0.7333333333333333
hard,21,7,-18.420680743952367,0.0,0.05,0.7833333333333333
hard,21,8,-18.420680743952367,0.0,0.029166666666666667,0.7875
hard,21,9,-18.420680743952367,1.0,0.06666666666666667,0.7666666666666667
hard,21,10,-18.420680743952367,2.0,0.1,0.8666666666666667
hard,21,11,-18.420680743952367,3.0,0.18333333333333332,0.8166666666666667
hard,21,12,-18.420680743952367,4.0,0.06666666666666667,0.8333333333333334
hard,21,13,-18.420680743952367,5.0,0.18333333333333332,0.8166666666666667
hard,21,14,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,21,15,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,21,16,11.512925464970328,5.0,0.3,0.75
hard,21,17,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,21,18,11.512925464970328,5.0,0.3,0.75
hard,21,19,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,21,20,11.512925464970328,5.0,0.2,0.9333333333333333
hard,21,21,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,21,22,12.206072645530224,5.0,0.2,0.8
hard,21,23,12.206072645530224,5.0,0.13333333333333333,0.8666666666666667
hard,21,24,12.206077645517723,5.0,0.1,0.8666666666666667
hard,21,25,12.206077645517723,5.0,0.15,0.9
hard,21,26,12.206077645517723,5.0,0.15,0.9
hard,21,27,12.206077645517723,5.0,0.2,0.9333333333333333
hard,21,28,12.206077645517723,5.0,0.15,0.9
hard,21,29,12.206077645517723,5.0,0.15,0.9
hard,21,30,12.611541086966149,5.0,0.15,0.9
hard,21,31,12.611541086966149,5.0,0.2,0.9333333333333333
hard,21,32,12.611541086966149,5.0,0.2,0.9333333333333333
hard,21,33,12.611541086966149,5.0,0.15,0.9
hard,21,34,12.614868865984663,5.0,0.15,0.9
hard,21,35,12.614872188227244,5.0,0.15,0.9
hard,21,36,12.614875510458786,5.0,0.2,0.9333333333333333
hard,21,37,12.614878832679292,5.0,0.15,0.9
hard,21,38,12.614882154888761,5.0,0.2,0.9333333333333333
hard,21,39,12.614885477087192,5.0,0.2,0.9333333333333333
hard,22,0,-18.420680743952367,0.0,0.2,0.6
hard,22,1,-18.420680743952367,0.0,0.2,0.6666666666666666
hard,22,2,-18.420680743952367,0.0,0.06666666666666667,0.7666666666666667
hard,22,3,-18.420680743952367,0.0,0.6,0.5333333333333333
hard,22,4,-18.420680743952367,0.0,0.1,0.7
hard,22,5,-18.420680743952367,0.0,0.016666666666666666,0.7833333333333333
hard,22,6,-18.420680743952367,0.0,0.016666666666666666,0.7833333333333333
hard,22,7,-18.420680743952367,1.0,0.05,0.7833333333333333
hard,22,8,-18.420680743952367,2.0,0.25,0.65
hard,22,9,-18.420680743952367,3.0,0.2,0.7333333333333333
hard,22,10,-18.420680743952367,4.0,0.25,0.65
hard,22,11,-18.420680743952367,4.0,0.07916666666666666,0.7875
hard,22,12,-18.420680743952367,5.0,0.11666666666666667,0.7833333333333333
hard,22,13,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,22,14,11.512925464970328,5.0,0.25,0.65
hard,22,15,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,22,16,11.512925464970328,5.0,0.18333333333333332,0.8166666666666667
hard,22,17,11.513025459970661,5.0,0.041666666666666664,0.8416666666666667
hard,22,18,11.513025459970661,5.0,0.07916666666666666,0.7875
hard,22,19,11.513025459970661,5.0,0.12083333333333333,0.8041666666666667
hard,22,20,11.513025459970661,5.0,0.09583333333333334,0.8041666666666667
hard,22,21,11.51402486041363,5.0,0.11666666666666667,0.8083333333333333
hard,22,22,11.51402486041363,5.0,0.1,0.85
hard,22,23,11.51402486041363,5.0,0.12083333333333333,0.8041666666666667
hard,22,24,11.51402486041363,5.0,0.11666666666666667,0.8083333333333333
hard,22,25,11.51402486041363,5.0,0.11666666666666667,0.8083333333333333
hard,22,26,11.515023263052475,5.0,0.07916666666666666,0.7875
hard,22,27,11.515023263052475,5.0,0.09583333333333334,0.8041666666666667
hard,22,28,11.515123048513816,5.0,0.14583333333333334,0.8041666666666667
hard,22,29,11.515133026512329,5.0,0.07916666666666666,0.7875
hard,22,30,11.515143004411282,5.0,0.07916666666666666,0.7875
hard,22,31,11.515143004411282,5.0,0.14583333333333334,0.8041666666666667
hard,22,32,11.515242777925488,5.0,0.14583333333333334,0.8041666666666667
hard,22,33,11.515252754729419,5.0,0.11666666666666667,0.8083333333333333
hard,22,34,11.515262731433815,5.0,0.11666666666666667,0.8083333333333333
hard,22,35,11.515262731433815,5.0,0.14583333333333334,0.8041666666666667
hard,22,36,11.515272708038676,5.0,0.11666666666666667,0.8083333333333333
hard,22,37,11.515282684544006,5.0,0.11666666666666667,0.8083333333333333
hard,22,38,11.515292660949807,5.0,0.11666666666666667,0.8083333333333333
hard,22,39,11.51530263725608,5.0,0.11666666666666667,0.8083333333333333
hard,23,0,-18.420680743952367,1.0,0.13333333333333333,0.8666666666666667
hard,23,1,-18.420680743952367,1.0,0.058333333333333334,0.7666666666666667
hard,23,2,-18.420680743952367,1.0,0.8,0.3333333333333333
hard,23,3,2.302585093994046,1.0,0.0625,0.7541666666666667
hard,23,4,2.302585093994046,1.0,0.2,0.7333333333333333
hard,23,5,2.302585093994046,1.0,0.2,0.6
hard,23,6,2.302585093994046,1.0,0.08333333333333333,0.7333333333333333
hard,23,7,2.302585093994046,2.0,0.1,0.7333333333333333
hard,23,8,2.302585093994046,2.0,0.05,0.7833333333333333
hard,23,9,2.302585093994046,3.0,0.0625,0.7708333333333334
hard,23,10,6.917705609845206,3.0,0.03333333333333333,0.8
hard,23,11,6.917705609845206,3.0,0.13333333333333333,0.8666666666666667
hard,23,12,6.917705609845206,3.0,0.18333333333333332,0.8166666666666667
hard,23,13,6.917705609845206,3.0,0.13333333333333333,0.8666666666666667
hard,23,14,6.917705609845206,3.0,0.13333333333333333,0.8666666666666667
hard,23,15,7.605890001058096,3.0,0.1,0.7833333333333333
hard,23,16,7.606387389777625,3.0,0.041666666666666664,0.8416666666666667
hard,23,17,7.6068845312246,3.0,0.041666666666666664,0.8416666666666667
hard,23,18,7.6068845312246,3.0,0.19166666666666668,0.7083333333333334
hard,23,19,7.607381425644759,3.0,0.041666666666666664,0.8416666666666667
hard,23,20,7.607878073283473,3.0,0.05,0.85
hard,23,21,7.608374474385746,3.0,0.041666666666666664,0.8416666666666667
hard,23,22,7.608870629196219,3.0,0.041666666666666664,0.8416666666666667
hard,23,23,7.609366537959169,3.0,0.058333333333333334,0.8583333333333333
hard,23,24,7.60986220091851,3.0,0.05,0.85
hard,23,25,7.60986220091851,3.0,0.1375,0.7791666666666667
hard,23,26,7.61035761831779,3.0,0.058333333333333334,0.8583333333333333
hard,23,27,7.610852790400201,3.0,0.041666666666666664,0.8416666666666667
hard,23,28,7.611347717408569,3.0,0.05,0.85
hard,23,29,7.611842399585362,3.0,0.041666666666666664,0.8416666666666667
hard,23,30,7.6123368371726885,3.0,0.041666666666666664,0.8416666666666667
hard,23,31,7.612831030412297,3.0,0.058333333333333334,0.8583333333333333
hard,23,32,7.6133249795455775,3.0,0.041666666666666664,0.8416666666666667
hard,23,33,7.613818684813564,3.0,0.041666666666666664,0.8416666666666667
hard,23,34,7.614312146456934,3.0,0.058333333333333334,0.8583333333333333
hard,23,35,7.6148053647160046,3.0,0.041666666666666664,0.8416666666666667
hard,23,36,7.6148053647160046,3.0,0.1,0.7833333333333333
hard,23,37,7.615298339830743,3.0,0.058333333333333334,0.8583333333333333
hard,23,38,7.615791072040759,3.0,0.058333333333333334,0.8583333333333333
hard,23,39,7.616283561585308,3.0,0.058333333333333334,0.8583333333333333
hard,24,0,-18.420680743952367,1.0,0.03333333333333333,0.7833333333333333
hard,24,1,-18.420680743952367,2.0,0.25,0.65
hard,24,2,-18.420680743952367,3.0,0.8,0.3333333333333333
hard,24,3,-18.420680743952367,4.0,0.6,0.5333333333333333
hard,24,4,-18.420680743952367,5.0,0.8,0.3333333333333333
hard,24,5,11.512925464970328,5.0,0.25,0.65
hard,24,6,11.512925464970328,5.0,0.8,0.4
hard,24,7,11.512925464970328,5.0,0.1,0.8666666666666667
hard,24,8,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,24,9,11.512925464970328,5.0,0.31666666666666665,0.6833333333333333
hard,24,10,11.513924965303412,5.0,0.25,0.65
hard,24,11,11.513924965303412,5.0,0.25,0.6166666666666667
hard,24,12,11.513924965303412,5.0,0.25,0.65
hard,24,13,11.513924965303412,5.0,0.31666666666666665,0.5833333333333334
hard,24,14,11.513924965303412,5.0,0.45,0.55
hard,24,15,11.513924965303412,5.0,0.2,0.6666666666666666
hard,24,16,11.514923467633002,5.0,0.13333333333333333,0.8666666666666667
hard,24,17,11.514923467633002,5.0,0.31666666666666665,0.6833333333333333
hard,24,18,11.514933447623122,5.0,0.06666666666666667,0.8333333333333334
hard,24,19,11.514943427513641,5.0,0.13333333333333333,0.7666666666666667
hard,24,20,11.514953407304565,5.0,0.06666666666666667,0.8333333333333334
hard,24,21,11.514953407304565,5.0,0.2,0.9
hard,24,22,11.514953407304565,5.0,0.3,0.75
hard,24,23,11.51505319973639,5.0,0.05,0.8333333333333334
hard,24,24,11.515063178431875,5.0,0.13333333333333333,0.8666666666666667
hard,24,25,11.515073157027787,5.0,0.06666666666666667,0.8333333333333334
hard,24,26,11.515083135524128,5.0,0.06666666666666667,0.8333333333333334
hard,24,27,11.515083135524128,5.0,0.26666666666666666,0.7333333333333333
hard,24,28,11.515083135524128,5.0,0.1,0.7833333333333333
hard,24,29,11.515093113920898,5.0,0.13333333333333333,0.8666666666666667
hard,24,30,11.515103092218101,5.0,0.1,0.8666666666666667
hard,24,31,11.51511307041574,5.0,0.13333333333333333,0.8666666666666667
hard,24,32,11.51511307041574,5.0,0.2,0.9
hard,24,33,11.51511307041574,5.0,0.15,0.9
hard,24,34,11.51511307041574,5.0,0.2,0.9
hard,24,35,11.51511307041574,5.0,0.15,0.9
hard,24,36,11.51511307041574,5.0,0.2,0.9333333333333333
hard,24,37,11.610224574632596,5.0,0.15,0.9
hard,24,38,11.610233647437317,5.0,0.2,0.9333333333333333
hard,24,39,11.610242720159723,5.0,0.2,0.9333333333333333
hard,25,0,-18.420680743952367,0.0,0.25,0.7166666666666667
hard,25,1,-18.420680743952367,0.0,0.25,0.6166666666666667
hard,25,2,-18.420680743952367,0.0,0.25,0.6166666666666667
hard,25,3,-18.420680743952367,0.0,0.06666666666666667,0.7333333333333333
hard,25,4,-18.420680743952367,0.0,0.09583333333333334,0.7375
hard,25,5,-18.420680743952367,0.0,0.13333333333333333,0.6666666666666666
hard,25,6,-18.420680743952367,0.0,0.31666666666666665,0.6833333333333333
hard,25,7,-18.420680743952367,1.0,0.15,0.9
hard,25,8,-18.420680743952367,2.0,0.15,0.9
hard,25,9,-18.420680743952367,3.0,0.38333333333333336,0.7166666666666667
hard,25,10,-18.420680743952367,4.0,0.13333333333333333,0.8666666666666667
hard,25,11,-18.420680743952367,5.0,0.2,0.8
hard,25,12,11.512925464970328,5.0,0.05,0.8333333333333334
hard,25,13,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,25,14,11.512925464970328,5.0,0.13333333333333333,0.8666666666666667
hard,25,15,11.513924965303412,5.0,0.15,0.8166666666666667
